fdc_id,food_name,data_type,food_category,calories,carbs_g,calcium_mg,fat_g,protein_g,saturated_fat_g,fiber_g,iron_mg,sodium_mg,sugar_g,cholesterol_mg,health_score,food_type,food_display_name,preparation_method,food_label,food_group_clean
170535,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,61.0,2.97,17.0,0.13,1.15,0.027,1.3,0.48,238.0,1.69,0.0,50,Vegetables,"Squash, summer, zucchini, includes skin","frozen, cooked, boiled, drained, with salt","Squash, summer, zucchini, includes skin (frozen, cooked, boiled, drained, with salt)",Vegetables
171559,"Soup, chunky vegetable, canned, ready-to-serve",SR Legacy,"Soups, Sauces, and Gravies",165.0,7.9,18.0,0.36,1.14,0.045,1.1,0.51,267.0,1.56,0.0,50,Vegetables,"Soup, chunky vegetable, ready-to-serve",canned,"Soup, chunky vegetable, ready-to-serve (canned)",Vegetables
169891,"Cabbage, mustard, salted",SR Legacy,Vegetables and Vegetable Products,116.0,5.63,67.0,0.1,1.1,0.013,3.1,0.7,717.0,1.4,0.0,50,Vegetables,"Cabbage, mustard, salted",unspecified,"Cabbage, mustard, salted",Vegetables
170527,"Pumpkin, canned, with salt",SR Legacy,Vegetables and Vegetable Products,34.0,8.09,26.0,0.28,1.1,0.146,2.9,1.39,241.0,3.3,0.0,50,Vegetables,Pumpkin,"canned, with salt","Pumpkin (canned, with salt)",Vegetables
168450,"Pumpkin, canned, without salt",SR Legacy,Vegetables and Vegetable Products,34.0,8.09,26.0,0.28,1.1,0.146,2.9,1.39,5.0,3.3,0.0,50,Vegetables,Pumpkin,"canned, without salt","Pumpkin (canned, without salt)",Vegetables
168572,"Cabbage, napa, cooked",SR Legacy,Vegetables and Vegetable Products,50.0,2.23,29.0,0.17,1.1,0.114,2.1,0.74,11.0,1.6,0.0,50,Vegetables,"Cabbage, napa",cooked,"Cabbage, napa (cooked)",Vegetables
170000,"Onions, raw",SR Legacy,Vegetables and Vegetable Products,166.0,9.34,23.0,0.1,1.1,0.042,1.7,0.21,4.0,4.24,0.0,50,Vegetables,Onions,raw,Onions (raw),Vegetables
170392,"Cabbage, kimchi",SR Legacy,Vegetables and Vegetable Products,65.0,2.4,33.0,0.5,1.1,0.067,1.6,2.5,498.0,1.06,0.0,50,Vegetables,"Cabbage, kimchi",unspecified,"Cabbage, kimchi",Vegetables
172277,"Babyfood, vegetables, sweet potatoes, junior",SR Legacy,Baby Foods,60.0,14.0,16.0,0.1,1.1,0.021,1.5,0.39,18.0,4.24,0.0,50,Vegetables,"Babyfood, vegetables, sweet potatoes, junior",unspecified,"Babyfood, vegetables, sweet potatoes, junior",Vegetables
172276,"Babyfood, vegetables, sweet potatoes strained",SR Legacy,Baby Foods,57.0,13.2,16.0,0.1,1.1,0.021,1.5,0.37,22.0,4.05,0.0,50,Vegetables,"Babyfood, vegetables, sweet potatoes strained",unspecified,"Babyfood, vegetables, sweet potatoes strained",Vegetables
171594,"Soup, vegetable soup, condensed, low sodium, prepared with equal volume water",SR Legacy,"Soups, Sauces, and Gravies",33.0,6.06,12.0,0.45,1.1,0.074,1.1,0.33,194.0,2.15,0.0,50,Vegetables,"Soup, vegetable soup, condensed, low sodium",prepared with equal volume water,"Soup, vegetable soup, condensed, low sodium (prepared with equal volume water)",Vegetables
168216,"Plantains, green, boiled",SR Legacy,Fruits and Fruit Juices,121.0,29.2,3.0,0.08,1.09,0.072,2.6,0.3,2.0,2.25,0.0,50,Fruits,"Plantains, green",boiled,"Plantains, green (boiled)",Fruits
173944,"Bananas, raw",SR Legacy,Fruits and Fruit Juices,89.0,22.8,5.0,0.33,1.09,0.112,2.6,0.26,1.0,12.2,0.0,50,Fruits,Bananas,raw,Bananas (raw),Fruits
170119,"Pumpkin, flowers, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,61.0,3.18,37.0,0.08,1.09,0.041,0.9,0.88,242.0,2.4,0.0,50,Vegetables,"Pumpkin, flowers","cooked, boiled, drained, with salt","Pumpkin, flowers (cooked, boiled, drained, with salt)",Vegetables
172908,"Soup, chicken gumbo, canned, prepared with equal volume water",SR Legacy,"Soups, Sauces, and Gravies",96.0,3.43,10.0,0.59,1.08,0.13,0.8,0.37,391.0,1.02,2.0,50,Meat & Poultry,"Soup, chicken gumbo","canned, prepared with equal volume water","Soup, chicken gumbo (canned, prepared with equal volume water)",Meat & Poultry
169115,"Peaches, dried, sulfured, stewed, with added sugar",SR Legacy,Fruits and Fruit Juices,103.0,26.6,8.0,0.22,1.06,0.024,2.4,1.2,2.0,10.4,0.0,50,Fruits,"Peaches, sulfured","dried, stewed, with added sugar","Peaches, sulfured (dried, stewed, with added sugar)",Fruits
171719,"Cherries, sweet, raw",SR Legacy,Fruits and Fruit Juices,63.0,16.0,13.0,0.2,1.06,0.038,2.1,0.36,0.0,12.8,0.0,50,Fruits,"Cherries, sweet",raw,"Cherries, sweet (raw)",Fruits
169914,"Nectarines, raw",SR Legacy,Fruits and Fruit Juices,44.0,10.6,6.0,0.32,1.06,0.025,1.7,0.28,0.0,7.89,0.0,50,Fruits,Nectarines,raw,Nectarines (raw),Fruits
2727582,"Tomatillos, dehusked, raw",Foundation,Vegetables and Vegetable Products,138.0,5.095,7.14,0.73,1.06,0.114,1.7,0.245,0.311,2.87,0.0,50,Vegetables,"Tomatillos, dehusked",raw,"Tomatillos, dehusked (raw)",Vegetables
2727583,"Cabbage, napa, leaf, destemmed, raw",Foundation,Vegetables and Vegetable Products,138.0,5.095,35.0,0.73,1.06,0.114,1.2,0.255,12.6,2.77,0.0,50,Vegetables,"Cabbage, napa, leaf, destemmed",raw,"Cabbage, napa, leaf, destemmed (raw)",Vegetables
169143,"Beans, snap, green, canned, regular pack, drained solids",SR Legacy,Vegetables and Vegetable Products,88.0,4.19,37.0,0.41,1.05,0.093,1.9,0.89,268.0,1.44,0.0,50,Vegetables,"Beans, snap, green, regular pack","canned, drained solids","Beans, snap, green, regular pack (canned, drained solids)",Vegetables
171279,"Milk, human, mature, fluid (For Reference Only)",SR Legacy,Dairy and Egg Products,291.0,6.89,32.0,4.38,1.03,2.01,0.0,0.03,17.0,6.89,14.0,50,Dairy,"Milk, human, mature, fluid (For Reference Only)",unspecified,"Milk, human, mature, fluid (For Reference Only)",Dairy
167808,"Raspberries, puree, seedless",SR Legacy,Fruits and Fruit Juices,41.0,7.99,14.0,0.87,1.02,0.064,0.9,1.08,4.0,6.04,0.0,50,Fruits,"Raspberries, puree, seedless",unspecified,"Raspberries, puree, seedless",Fruits
172281,"Babyfood, dinner, mixed vegetable, junior",SR Legacy,Baby Foods,142.0,7.88,17.0,0.11,1.01,0.0,1.0,0.31,40.0,3.08,0.0,50,Vegetables,"Babyfood, dinner, mixed vegetable, junior",unspecified,"Babyfood, dinner, mixed vegetable, junior",Vegetables
173954,"Cherries, sour, red, raw",SR Legacy,Fruits and Fruit Juices,50.0,12.2,16.0,0.3,1.0,0.068,1.6,0.32,3.0,8.49,0.0,50,Fruits,"Cherries, sour, red",raw,"Cherries, sour, red (raw)",Fruits
173515,"Babyfood, vegetables, mix vegetables strained",SR Legacy,Baby Foods,36.0,8.25,13.0,0.5,1.0,0.089,1.5,0.32,0.0,1.57,0.0,50,Vegetables,"Babyfood, vegetables, mix vegetables strained",unspecified,"Babyfood, vegetables, mix vegetables strained",Vegetables
171261,"Cream substitute, liquid, with hydrogenated vegetable oil and soy protein",SR Legacy,Dairy and Egg Products,136.0,11.4,9.0,9.97,1.0,1.94,0.0,0.03,67.0,11.4,0.0,50,Vegetables,"Cream substitute, liquid, with hydrogenated vegetable oil and soy protein",unspecified,"Cream substitute, liquid, with hydrogenated vegetable oil and soy protein",Vegetables
169228,"Eggplant, raw",SR Legacy,Vegetables and Vegetable Products,104.0,5.88,9.0,0.18,0.98,0.034,3.0,0.23,2.0,3.53,0.0,50,Vegetables,Eggplant,raw,Eggplant (raw),Vegetables
2710815,"Apricot, with skin, raw",Foundation,Fruits and Fruit Juices,43.5,10.2,11.6,0.405,0.961,0.0,1.51,0.163,0.0,6.25,0.0,50,Fruits,"Apricot, with skin",raw,"Apricot, with skin (raw)",Fruits
167751,"Plums, dried (prunes), stewed, without added sugar",SR Legacy,Fruits and Fruit Juices,107.0,28.1,19.0,0.16,0.96,0.01,3.1,0.41,1.0,25.0,0.0,50,Fruits,Plums,"dried (prunes), stewed, without added sugar","Plums (dried (prunes), stewed, without added sugar)",Fruits
170004,"Onions, yellow, sauteed",SR Legacy,Vegetables and Vegetable Products,123.0,7.86,20.0,10.8,0.95,1.48,1.7,0.27,12.0,1.6,0.0,50,Vegetables,"Onions, yellow",sauteed,"Onions, yellow (sauteed)",Vegetables
170491,"Carrot juice, canned",SR Legacy,Vegetables and Vegetable Products,40.0,9.28,24.0,0.15,0.95,0.027,0.8,0.46,66.0,3.91,0.0,50,Vegetables,Carrot juice,canned,Carrot juice (canned),Vegetables
790577,"Onions, red, raw",Foundation,Vegetables and Vegetable Products,186.0,9.93,17.0,0.1,0.94,0.114,2.2,0.24,1.0,5.76,0.0,50,Vegetables,"Onions, red",raw,"Onions, red (raw)",Vegetables
170393,"Carrots, raw",SR Legacy,Vegetables and Vegetable Products,173.0,9.58,33.0,0.24,0.93,0.032,2.8,0.3,69.0,4.74,0.0,50,Vegetables,Carrots,raw,Carrots (raw),Vegetables
169122,"Pears, dried, sulfured, stewed, without added sugar",SR Legacy,Fruits and Fruit Juices,127.0,33.8,16.0,0.31,0.91,0.017,6.4,1.02,3.0,27.4,0.0,50,Fruits,"Pears, sulfured","dried, stewed, without added sugar","Pears, sulfured (dried, stewed, without added sugar)",Fruits
169966,"Beets, canned, drained solids",SR Legacy,Vegetables and Vegetable Products,31.0,7.21,15.0,0.14,0.91,0.022,1.8,1.82,194.0,5.51,0.0,50,Vegetables,Beets,"canned, drained solids","Beets (canned, drained solids)",Vegetables
173958,"Cherries, sweet, canned, juice pack, solids and liquids",SR Legacy,Fruits and Fruit Juices,54.0,13.8,14.0,0.02,0.91,0.004,1.5,0.58,3.0,12.3,0.0,50,Fruits,"Cherries, sweet, juice pack, solids and liquids",canned,"Cherries, sweet, juice pack, solids and liquids (canned)",Fruits
170125,"Squash, summer, all varieties, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,84.0,4.31,27.0,0.31,0.91,0.064,1.4,0.36,237.0,2.59,0.0,50,Vegetables,"Squash, summer, all varieties","cooked, boiled, drained, with salt","Squash, summer, all varieties (cooked, boiled, drained, with salt)",Vegetables
325430,"Peaches, yellow, raw",Foundation,Fruits and Fruit Juices,174.0,9.87,4.0,0.27,0.91,0.0,0.6,0.34,13.0,8.39,0.0,50,Fruits,"Peaches, yellow",raw,"Peaches, yellow (raw)",Fruits
169248,"Lettuce, iceberg (includes crisphead types), raw",SR Legacy,Vegetables and Vegetable Products,58.0,2.97,18.0,0.14,0.9,0.018,1.2,0.41,10.0,1.97,0.0,50,Vegetables,"Lettuce, iceberg (includes crisphead types)",raw,"Lettuce, iceberg (includes crisphead types) (raw)",Vegetables
173914,"Cereals, CREAM OF RICE, cooked with water, with salt",SR Legacy,Breakfast Cereals,52.0,11.5,1.0,0.1,0.9,0.02,0.1,3.96,173.0,0.04,0.0,50,Grains,"Cereals, CREAM OF RICE","cooked with water, with salt","Cereals, CREAM OF RICE (cooked with water, with salt)",Grains
170127,"Squash, winter, all varieties, cooked, baked, with salt",SR Legacy,Vegetables and Vegetable Products,154.0,8.85,22.0,0.35,0.89,0.072,2.8,0.44,237.0,3.3,0.0,50,Vegetables,"Squash, winter, all varieties","cooked, baked, with salt","Squash, winter, all varieties (cooked, baked, with salt)",Vegetables
170490,"Squash, winter, all varieties, cooked, baked, without salt",SR Legacy,Vegetables and Vegetable Products,154.0,8.85,22.0,0.35,0.89,0.072,2.8,0.44,1.0,3.3,0.0,50,Vegetables,"Squash, winter, all varieties","cooked, baked, without salt","Squash, winter, all varieties (cooked, baked, without salt)",Vegetables
170412,"Onions, frozen, whole, unprepared",SR Legacy,Vegetables and Vegetable Products,35.0,8.45,36.0,0.06,0.89,0.011,1.7,0.46,10.0,3.81,0.0,50,Vegetables,"Onions, whole","frozen, unprepared","Onions, whole (frozen, unprepared)",Vegetables
1104962,"Onions, white, raw",Foundation,Vegetables and Vegetable Products,148.0,7.68,21.0,0.13,0.89,0.114,1.2,0.15,2.0,5.76,0.0,50,Vegetables,"Onions, white",raw,"Onions, white (raw)",Vegetables
2727580,"Rutabaga, peeled, raw",Foundation,Vegetables and Vegetable Products,138.0,5.095,42.0,0.73,0.888,0.114,2.9,0.137,4.59,6.01,0.0,50,Vegetables,"Rutabaga, peeled",raw,"Rutabaga, peeled (raw)",Vegetables
170067,"Waterchestnuts, chinese, canned, solids and liquids",SR Legacy,Vegetables and Vegetable Products,50.0,12.3,4.0,0.06,0.88,0.016,2.5,0.87,8.0,2.46,0.0,50,Vegetables,"Waterchestnuts, chinese, solids and liquids",canned,"Waterchestnuts, chinese, solids and liquids (canned)",Vegetables
2747675,"Watermelon, seedless, flesh only, raw",Foundation,Fruits and Fruit Juices,54.0,12.5,7.86,0.0,0.871,0.0,1.0,0.0213,0.0,7.2,0.0,50,Fruits,"Watermelon, seedless, flesh only",raw,"Watermelon, seedless, flesh only (raw)",Fruits
170775,"Fast foods, strawberry banana smoothie made with ice and low-fat yogurt",SR Legacy,Fast Foods,272.0,15.0,20.0,0.14,0.86,0.0,0.9,0.14,14.0,12.7,1.0,50,Dairy,Fast foods,strawberry banana smoothie made with ice and low-fat yogurt,Fast foods (strawberry banana smoothie made with ice and low-fat yogurt),Dairy
174564,"Soup, vegetarian vegetable, canned, prepared with equal volume water",SR Legacy,"Soups, Sauces, and Gravies",119.0,4.89,10.0,0.79,0.86,0.12,0.3,0.44,338.0,1.57,0.0,50,Vegetables,"Soup, vegetarian vegetable","canned, prepared with equal volume water","Soup, vegetarian vegetable (canned, prepared with equal volume water)",Vegetables
170003,"Onions, canned, solids and liquids",SR Legacy,Vegetables and Vegetable Products,78.0,4.02,45.0,0.09,0.85,0.016,1.2,0.13,371.0,2.2,0.0,50,Vegetables,"Onions, solids and liquids",canned,"Onions, solids and liquids (canned)",Vegetables
171282,"Whey, sweet, fluid",SR Legacy,Dairy and Egg Products,112.0,5.14,47.0,0.36,0.85,0.23,0.0,0.06,54.0,5.14,2.0,50,Dairy,"Whey, sweet, fluid",unspecified,"Whey, sweet, fluid",Dairy
170479,"Beets, harvard, canned, solids and liquids",SR Legacy,Vegetables and Vegetable Products,73.0,18.2,11.0,0.06,0.84,0.009,2.5,0.36,162.0,1.6,0.0,50,Vegetables,"Beets, harvard, solids and liquids",canned,"Beets, harvard, solids and liquids (canned)",Vegetables
333281,"Tomatoes, canned, red, ripe, diced",Foundation,Vegetables and Vegetable Products,76.0,3.32,30.0,0.5,0.84,0.114,2.1,0.57,125.0,2.99,0.0,50,Vegetables,"Tomatoes, red, ripe, diced",canned,"Tomatoes, red, ripe, diced (canned)",Vegetables
169912,"Melon balls, frozen",SR Legacy,Fruits and Fruit Juices,33.0,7.94,10.0,0.25,0.84,0.064,0.7,0.29,31.0,10.4,0.0,50,Fruits,Melon balls,frozen,Melon balls (frozen),Fruits
172925,"Soup, chicken noodle, dry, mix, prepared with water",SR Legacy,"Soups, Sauces, and Gravies",96.0,3.67,2.0,0.55,0.84,0.122,0.1,0.2,229.0,0.31,4.0,50,Meat & Poultry,"Soup, chicken noodle, mix","dry, prepared with water","Soup, chicken noodle, mix (dry, prepared with water)",Meat & Poultry
169352,"Eggplant, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,138.0,8.14,6.0,0.23,0.83,0.044,2.5,0.25,239.0,3.2,0.0,50,Vegetables,Eggplant,"cooked, boiled, drained, with salt","Eggplant (cooked, boiled, drained, with salt)",Vegetables
169229,"Eggplant, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,147.0,8.73,6.0,0.23,0.83,0.044,2.5,0.25,1.0,3.2,0.0,50,Vegetables,Eggplant,"cooked, boiled, drained, without salt","Eggplant (cooked, boiled, drained, without salt)",Vegetables
790646,"Onions, yellow, raw",Foundation,Vegetables and Vegetable Products,160.0,8.61,15.0,0.05,0.83,0.114,1.9,0.28,1.0,5.82,0.0,50,Vegetables,"Onions, yellow",raw,"Onions, yellow (raw)",Vegetables
169342,"Celery, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,74.0,4.0,42.0,0.16,0.83,0.04,1.6,0.42,327.0,2.37,0.0,50,Vegetables,Celery,"cooked, boiled, drained, with salt","Celery (cooked, boiled, drained, with salt)",Vegetables
169989,"Celery, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,74.0,4.0,42.0,0.16,0.83,0.04,1.6,0.42,91.0,2.37,0.0,50,Vegetables,Celery,"cooked, boiled, drained, without salt","Celery (cooked, boiled, drained, without salt)",Vegetables
172920,"Soup, tomato rice, canned, prepared with equal volume water",SR Legacy,"Soups, Sauces, and Gravies",47.0,8.54,11.0,1.06,0.82,0.2,0.7,0.31,319.0,2.95,1.0,50,Grains,"Soup, tomato rice","canned, prepared with equal volume water","Soup, tomato rice (canned, prepared with equal volume water)",Grains
746764,"Carrots, frozen, unprepared",Foundation,Vegetables and Vegetable Products,153.0,7.79,33.0,0.47,0.81,0.0,1.4,0.43,66.0,4.2,0.0,50,Vegetables,Carrots,"frozen, unprepared","Carrots (frozen, unprepared)",Vegetables
168535,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,31.0,7.62,30.0,0.2,0.81,0.027,1.0,1.1,246.0,2.11,0.0,50,Vegetables,"Leeks, (bulb and lower leaf-portion)","cooked, boiled, drained, with salt","Leeks, (bulb and lower leaf-portion) (cooked, boiled, drained, with salt)",Vegetables
168426,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,130.0,7.62,30.0,0.2,0.81,0.027,1.0,1.1,10.0,2.11,0.0,50,Vegetables,"Leeks, (bulb and lower leaf-portion)","cooked, boiled, drained, without salt","Leeks, (bulb and lower leaf-portion) (cooked, boiled, drained, without salt)",Vegetables
172274,"Babyfood, vegetables, squash, strained",SR Legacy,Baby Foods,117.0,5.73,24.0,0.2,0.81,0.02,0.9,0.32,5.0,3.37,0.0,50,Vegetables,"Babyfood, vegetables, squash, strained",unspecified,"Babyfood, vegetables, squash, strained",Vegetables
173507,"Babyfood, vegetables, carrots, junior",SR Legacy,Baby Foods,32.0,7.2,23.0,0.2,0.8,0.036,1.7,0.39,49.0,3.16,0.0,50,Vegetables,"Babyfood, vegetables, carrots, junior",unspecified,"Babyfood, vegetables, carrots, junior",Vegetables
173506,"Babyfood, vegetables, carrots, strained",SR Legacy,Baby Foods,109.0,6.0,22.0,0.1,0.8,0.018,1.7,0.37,69.0,3.64,0.0,50,Vegetables,"Babyfood, vegetables, carrots, strained",unspecified,"Babyfood, vegetables, carrots, strained",Vegetables
168502,"Beans, snap, green, canned, no salt added, solids and liquids",SR Legacy,Vegetables and Vegetable Products,64.0,3.5,24.0,0.1,0.8,0.023,1.5,0.9,14.0,1.6,0.0,50,Vegetables,"Beans, snap, green, no salt added, solids and liquids",canned,"Beans, snap, green, no salt added, solids and liquids (canned)",Vegetables
168504,"Beans, snap, yellow, canned, no salt added, solids and liquids",SR Legacy,Vegetables and Vegetable Products,63.0,3.5,24.0,0.1,0.8,0.023,1.5,0.9,14.0,0.62,0.0,50,Vegetables,"Beans, snap, yellow, no salt added, solids and liquids",canned,"Beans, snap, yellow, no salt added, solids and liquids (canned)",Vegetables
170008,"Onions, sweet, raw",SR Legacy,Vegetables and Vegetable Products,133.0,7.55,20.0,0.08,0.8,0.114,0.9,0.26,8.0,5.02,0.0,50,Vegetables,"Onions, sweet",raw,"Onions, sweet (raw)",Vegetables
170480,"Beets, pickled, canned, solids and liquids",SR Legacy,Vegetables and Vegetable Products,65.0,16.3,11.0,0.08,0.8,0.013,0.8,0.41,149.0,11.0,0.0,50,Vegetables,"Beets, pickled, solids and liquids",canned,"Beets, pickled, solids and liquids (canned)",Vegetables
168097,"Cream substitute, liquid, light",SR Legacy,Dairy and Egg Products,297.0,9.1,1.0,3.5,0.8,0.896,0.0,0.56,60.0,9.1,0.0,50,Dairy,"Cream substitute, liquid, light",unspecified,"Cream substitute, liquid, light",Dairy
2727579,"Squash, spaghetti, peeled, seeded, raw",Foundation,Vegetables and Vegetable Products,138.0,5.095,16.6,0.73,0.792,0.114,1.4,0.0312,0.312,4.01,0.0,50,Vegetables,"Squash, spaghetti, peeled, seeded",raw,"Squash, spaghetti, peeled, seeded (raw)",Vegetables
171600,"Gravy, CAMPBELL'S, chicken",SR Legacy,"Soups, Sauces, and Gravies",215.0,5.87,12.0,2.73,0.79,0.603,0.0,0.12,424.0,0.94,6.0,50,Meat & Poultry,"Gravy, CAMPBELL'S, chicken",unspecified,"Gravy, CAMPBELL'S, chicken",Meat & Poultry
170411,"Onions, frozen, chopped, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,118.0,6.59,16.0,0.1,0.77,0.016,1.8,0.3,12.0,2.9,0.0,50,Vegetables,"Onions, chopped","frozen, cooked, boiled, drained, without salt","Onions, chopped (frozen, cooked, boiled, drained, without salt)",Vegetables
173957,"Cherries, sweet, canned, water pack, solids and liquids",SR Legacy,Fruits and Fruit Juices,46.0,11.8,11.0,0.13,0.77,0.028,1.5,0.36,1.0,10.3,0.0,50,Fruits,"Cherries, sweet, water pack, solids and liquids",canned,"Cherries, sweet, water pack, solids and liquids (canned)",Fruits
173955,"Cherries, sour, red, canned, water pack, solids and liquids",SR Legacy,Fruits and Fruit Juices,36.0,8.94,11.0,0.1,0.77,0.023,1.1,1.37,7.0,7.6,0.0,50,Fruits,"Cherries, sour, red, water pack, solids and liquids",canned,"Cherries, sour, red, water pack, solids and liquids (canned)",Fruits
